origin,dest,count
19,46,9.617819611549753e-06
19,48,3.889305124037274e-06
13,5,6.803946794536279e-07
13,6,2.0082235053910376e-06
13,7,1.549322032477934e-08
13,14,3.610683286348927e-07
13,11,3.815858621360854e-06
13,12,2.248646883196062e-07
13,13,9.75897583636575e-07
13,20,1.093648735196679e-06
13,18,6.029195428866637e-07
13,21,1.8100035224379288e-06
13,22,6.433390386519315e-07
13,25,2.716710343991608e-07
13,33,8.011233719337607e-08
13,26,1.3067557593858825e-07
13,30,2.1923026538754605e-07
13,31,4.424221460567243e-05
13,34,1.520790387697482e-06
13,36,9.203172206971921e-08
13,37,7.155111436163716e-07
13,38,2.080282528417695e-07
13,40,2.4837276021504684e-07
13,43,2.5682262322417624e-06
13,46,3.7975900205293923e-06
13,48,1.3056706612279868e-06
15,5,3.4607834965476286e-06
15,6,3.928184445131125e-06
15,7,3.485064463486727e-07
15,14,1.5308107078211278e-05
15,11,1.0088872242287255e-05
15,12,4.078023707658847e-06
15,13,1.187910226641936e-05
15,15,3.602777495656906e-05
15,16,2.561182725374572e-06
15,20,4.821354437677735e-06
15,19,1.2156036098268468e-06
15,18,1.5234008169135647e-06
15,21,1.8482494081099263e-05
15,22,3.295340711797158e-05
15,24,1.1263019219281718e-05
15,25,1.0410885091704622e-06
15,33,4.201080971162522e-06
15,26,6.665188654935807e-06
15,29,2.34486381692426e-07
15,30,1.0370291842996715e-06
15,31,6.803239591176657e-06
15,34,1.5632904408683017e-05
15,36,7.016742273721815e-07
15,37,5.445461856778552e-06
15,38,6.86757280711615e-07
15,40,1.2257600655204465e-05
15,43,1.0665378702609902e-05
15,46,9.418517128313587e-06
15,48,1.4865711782983772e-05
24,5,2.090830843969234e-06
24,6,2.752577098021812e-06
24,7,1.304708843385954e-07
24,14,3.2232729994901124e-06
24,11,7.147958277375996e-06
24,12,8.491379434234165e-05
24,13,2.0694891015997013e-05
24,15,6.4437278691267995e-09
24,20,2.4685877296780895e-06
24,19,1.3618595385339878e-07
24,18,1.108267481730132e-06
24,21,3.5525794981946513e-05
24,22,6.900873764375234e-06
24,24,5.983941222778389e-07
24,25,6.598914678638967e-07
24,33,9.270807316164216e-07
24,26,1.2020159391516e-06
24,30,6.292491868450153e-07
